HMM,Hit_Protein_ID,Genomic_Location,E-value,barcode01,barcode02,barcode03,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,control_barcode04
RM__Type_I_S_06.hmm,c_000000066913_20,c_000000066913:14168-15550,4.60e-33,0.0,0.0,3.819051798181444e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,3.446880469768446e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000069292_2,c_000000069292:2417-3706,4.00e-33,0.0,0.00035444904440537625,5.3466725174540215e-05,0.0,0.0,0.0018361750976573126,0.0,4.119386409155583e-05,0.00024128163288379117,0.0,0.00043751066432244287,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000083147_27,c_000000083147:26678-28033,1.20e-31,0.0,0.0,9.165724315635465e-05,0.0,0.0,0.0005100486382381424,0.0,0.0,0.00017234402348842228,0.0,0.0001250030469492694,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000028623_11,c_000000028623:10150-11820,1.30e-16,0.00014537778598354615,0.0,5.3466725174540215e-05,0.0,0.00033630854290960703,0.00037403566804130445,0.0,0.0,0.0003102192422791601,0.0,6.25015234746347e-05,0.001189513251177618,0.0,0.0
RM__Type_I_S_06.hmm,c_000000070582_15,c_000000070582:13275-14459,2.50e-20,7.268889299177308e-05,0.0,0.0004735624229744991,0.0,0.0,0.0009180875488286563,0.0,0.0,0.00024128163288379117,0.0,0.0006875167582209817,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000087256_4,c_000000087256:5949-7289,6.80e-24,0.0,0.0,0.00014512396833089487,0.0,0.0,0.00010200972764762848,0.0,0.0,0.00020681282818610673,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000070580_21,c_000000070580:18877-19653,1.20e-18,0.0,0.0,0.0008631057063890064,0.0,0.0,0.002754262646485969,0.0,0.0,0.00041362565637221346,0.0,0.000625015234746347,0.0,0.0009035300920697165,0.0
RM__Type_I_S_06.hmm,c_000000069526_19,c_000000069526:10050-11240,6.60e-17,0.0,0.0,2.2914310789088663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000007925_263,c_000000007925:262248-265049,4.60e-28,0.0,0.0,4.5828621578177325e-05,0.0002314236255750877,0.0,3.400324254920949e-05,0.0,0.0,0.00013787521879073784,0.0,0.0001250030469492694,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000092872_39,c_000000092872:38220-39491,9.50e-27,0.0,0.0,0.0,0.0,0.0,0.00013601297019683796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000013257_1,c_000000013257:3-782,5.00e-26,0.0,0.0,2.2914310789088663e-05,0.0,0.0,0.00017001621274604747,0.0,0.0,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000081130_8,c_000000081130:8265-9482,1.10e-25,7.268889299177308e-05,0.0,0.0002520574186799753,0.0,0.0,0.0017341653700096843,0.0,0.0,6.893760939536892e-05,0.0,0.0001250030469492694,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000014222_45,c_000000014222:36722-37480,1.90e-25,0.0,0.0,7.638103596362888e-06,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.00043751066432244287,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000028714_3,c_000000028714:4687-5814,1.80e-16,7.268889299177308e-05,0.00035444904440537625,0.0007561722560399259,0.0,0.0,0.0009180875488286563,0.0,4.119386409155583e-05,0.0002757504375814757,0.0,0.00043751066432244287,0.001189513251177618,0.0,0.0
RM__Type_I_S_06.hmm,c_000000069297_5,c_000000069297:4483-5841,3.60e-25,0.0,0.0,6.8742932367266e-05,0.0,0.0,0.0012581199743207513,0.0,0.0,0.0004480944610698979,0.0,6.25015234746347e-05,0.0,0.001807060184139433,0.0
RM__Type_I_S_06.hmm,c_000000069306_1,c_000000069306:3-833,1.60e-24,0.0,0.0,6.11048287709031e-05,0.0,0.0,0.00013601297019683796,0.0,0.0,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000070606_11,c_000000070606:10513-11733,2.80e-15,0.0,0.0,0.0001909525899090722,0.0,0.0,0.0008840843062794468,0.0,0.0,0.00010340641409305336,0.0,0.0003750091408478082,0.002379026502355236,0.0,0.0
RM__Type_I_S_06.hmm,c_000000069295_3,c_000000069295:1751-2302,5.20e-24,0.00014537778598354615,0.00035444904440537625,0.00029788604025815263,0.0,0.0,0.0010200972764762848,0.0,4.119386409155583e-05,0.0002757504375814757,0.0,0.0003125076173731735,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000086874_5,c_000000086874:4609-6093,7.50e-23,0.0,0.0,4.5828621578177325e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.0,0.0,0.0001250030469492694,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000085743_464,c_000000085743:472017-473225,2.90e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018568033273915628,0.0001875045704239041,0.0,0.00993883101276688,0.0
RM__Type_I_S_06.hmm,c_000000028767_4,c_000000028767:1561-2208,8.90e-22,0.0,0.0,0.00029788604025815263,0.0,0.0,0.0004080389105905139,0.0,0.0,0.0002757504375814757,0.0,0.0001250030469492694,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000077726_45,c_000000077726:53711-54376,4.60e-20,0.0,0.0,9.165724315635465e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000082594_12,c_000000082594:11352-12017,4.60e-20,0.0,0.0,3.819051798181444e-05,0.0,0.0,0.0,0.0,0.0,3.446880469768446e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000103433_4,c_000000103433:3659-6118,1.00e-18,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.00020401945529525695,0.0,8.238772818311166e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000097220_24,c_000000097220:24886-25335,1.00e-18,0.0,0.0,8.401913955999177e-05,0.0,0.0,0.00017001621274604747,0.0,0.0,0.00010340641409305336,0.0,0.0001875045704239041,0.001189513251177618,0.0,0.0
RM__Type_I_S_06.hmm,c_000000101518_1,c_000000101518:2-649,1.60e-18,0.0,0.0,2.2914310789088663e-05,0.0,0.0,0.0,0.0,0.0,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000076841_10,c_000000076841:7291-8142,5.70e-18,0.0,0.0,1.5276207192725776e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000071628_15,c_000000071628:13855-14340,5.50e-18,0.0,0.0,7.638103596362888e-06,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000069298_5,c_000000069298:6891-7589,1.20e-14,0.0,0.00035444904440537625,0.0006263244949017568,0.0,0.0,0.0008840843062794468,0.0,0.0,0.0005859696798606358,0.0,0.0007500182816956164,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000009362_10,c_000000009362:5567-6058,1.10e-14,0.0,0.0,7.638103596362888e-06,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000100596_2,c_000000100596:480-1124,3.50e-14,0.0,0.0,3.819051798181444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000087259_14,c_000000087259:11564-12043,1.60e-13,0.0,0.0,3.055241438545155e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.0,0.0,0.0002500060938985388,0.001189513251177618,0.0,0.0
RM__Type_I_S_06.hmm,c_000000087049_7,c_000000087049:6492-6695,6.70e-13,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.00010200972764762848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000002448_19,c_000000002448:16918-17361,9.10e-11,0.0,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_S_06.hmm,c_000000014222_50,c_000000014222:40182-40649,1.00e-10,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001875045704239041,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000095379_695,c_000000095379:765771-767285,3.80e-159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002500060938985388,0.0,0.008131770828627448,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000074329_3,c_000000074329:1482-3416,3.80e-150,0.0,0.0,0.0005957720805163053,0.0,0.0,0.0009520907913778659,0.0,0.0,0.00017234402348842228,0.0,0.0003750091408478082,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000104821_3,c_000000104821:1655-2842,3.50e-104,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.00020401945529525695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000093217_7,c_000000093217:5248-6105,7.60e-88,0.0,0.0,0.0,0.0,0.0,0.00013601297019683796,0.0,0.0,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000083065_4,c_000000083065:3909-6785,2.40e-80,0.0,0.0,9.165724315635465e-05,0.0,0.0,0.0,0.0,0.0,0.00013787521879073784,0.0,0.0001875045704239041,0.001189513251177618,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000077936_6,c_000000077936:5471-6361,6.20e-58,0.0,0.0,0.0,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000018856_9,c_000000018856:4044-5435,1.00e-47,0.0,0.00035444904440537625,1.5276207192725776e-05,0.0,0.0,0.0,0.0,0.0001235815922746675,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000019903_63,c_000000019903:45065-45928,1.00e-18,0.0,0.0,1.5276207192725776e-05,0.0002314236255750877,0.0,3.400324254920949e-05,0.0,4.119386409155583e-05,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000019903_63,c_000000019903:45065-45928,4.70e-13,0.0,0.0,1.5276207192725776e-05,0.0002314236255750877,0.0,3.400324254920949e-05,0.0,4.119386409155583e-05,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000077906_24,c_000000077906:23621-24553,2.60e-30,0.00043613335795063843,0.0021266942664322575,6.8742932367266e-05,0.0004628472511501754,0.0006726170858192141,6.800648509841898e-05,0.0,0.0009474588741057843,0.00010340641409305336,0.0,0.0001250030469492694,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000093217_8,c_000000093217:6056-6664,6.60e-24,0.0,0.0,0.0,0.0,0.0,0.00010200972764762848,0.0,0.0,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000074195_64,c_000000074195:40537-41445,4.30e-12,0.0034890668636051074,0.001417796177621505,0.00029788604025815263,0.001619965379025614,0.001681542714548035,0.0010200972764762848,0.0007804055767782515,0.004860875962803589,0.0010685329456282182,0.0018568033273915628,6.25015234746347e-05,0.0,0.001807060184139433,0.003480036192376401
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000073274_52,c_000000073274:36779-37849,3.60e-12,0.008431911587045676,0.009215675154539783,0.0011151631250689816,0.007405556018402807,0.004372011057824891,0.0023122204933462456,0.0011706083651673775,0.011699057402001858,0.002171534695954121,0.0,6.25015234746347e-05,0.001189513251177618,0.001807060184139433,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000072590_76,c_000000072590:34260-34988,1.80e-14,0.0008722667159012769,0.001417796177621505,6.8742932367266e-05,0.0013885417534505262,0.0,0.00037403566804130445,0.0007804055767782515,0.0016889484277537892,0.00034468804697684456,0.0,6.25015234746347e-05,0.0,0.0009035300920697165,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000094159_10,c_000000094159:4452-5135,8.50e-14,0.0002907555719670923,0.001417796177621505,3.819051798181444e-05,0.0,0.0,0.00023802269784446646,0.0,4.119386409155583e-05,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000077252_2,c_000000077252:669-1610,1.90e-12,0.0,0.0,4.5828621578177325e-05,0.0,0.0,0.0,0.0,0.0,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000077241_1,c_000000077241:209-1114,2.00e-12,0.0,0.0,0.00023678121148724954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000022962_8,c_000000022962:3666-4217,3.60e-13,0.00014537778598354615,0.0,0.0,0.0,0.0,0.0,0.0,8.238772818311166e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000003173_7,c_000000003173:4873-5790,7.20e-11,0.0002907555719670923,0.0,3.055241438545155e-05,0.0004628472511501754,0.00033630854290960703,0.0,0.0,0.000247163184549335,0.00010340641409305336,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000015069_6,c_000000015069:2863-3567,2.70e-12,0.0007995778229095039,0.00035444904440537625,3.819051798181444e-05,0.0,0.00033630854290960703,6.800648509841898e-05,0.0,0.00016477545636622333,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000068622_1,c_000000068622:171-767,3.40e-12,0.001090333394876596,0.003898939488459139,6.11048287709031e-05,0.0011571181278754385,0.0026904683432768563,0.00020401945529525695,0.0,0.0009474588741057843,0.00013787521879073784,0.0018568033273915628,0.0,0.0,0.001807060184139433,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000013653_13,c_000000013653:6866-7366,2.40e-12,0.0,0.0,2.2914310789088663e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000088750_1,c_000000088750:3-680,3.50e-12,0.0026894890406956038,0.0024811433108376337,0.00016040017552362064,0.002082812630175789,0.001681542714548035,0.0006460616084349803,0.0007804055767782515,0.00444893732188803,0.0006549072892560046,0.0018568033273915628,0.0,0.0,0.0,0.0011600120641254669
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000013423_9,c_000000013423:5963-6550,6.70e-12,0.0002907555719670923,0.00035444904440537625,5.3466725174540215e-05,0.0004628472511501754,0.00033630854290960703,6.800648509841898e-05,0.00039020278838912577,0.0004119386409155583,0.00020681282818610673,0.0,0.0,0.0,0.0,0.0
RM_Type_III__Type_III_MTases_FAM_0.hmm,c_000000013653_15,c_000000013653:7753-8031,9.70e-11,0.0,0.0,2.2914310789088663e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_2.hmm,c_000000096351_3,c_000000096351:895-3555,3.80e-22,0.0,0.0,6.11048287709031e-05,0.0002314236255750877,0.00033630854290960703,0.00010200972764762848,0.0,4.119386409155583e-05,0.00024128163288379117,0.0,0.0,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_2.hmm,c_000000092872_34,c_000000092872:32951-36538,3.30e-16,7.268889299177308e-05,0.0,0.0,0.0,0.0,0.00020401945529525695,0.0,0.0,0.0,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_2.hmm,c_000000066913_18,c_000000066913:9506-12754,6.30e-15,0.0,0.0,3.055241438545155e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_2.hmm,c_000000075326_312,c_000000075326:360721-362457,7.00e-12,7.268889299177308e-05,0.0,3.819051798181444e-05,0.0,0.0,0.00010200972764762848,0.0,0.0,0.00017234402348842228,0.0,0.0,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_2.hmm,c_000000087750_25,c_000000087750:19063-20232,1.00e-11,7.268889299177308e-05,0.0,7.638103596362888e-06,0.0002314236255750877,0.0,0.0,0.0,0.0003707447768240025,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_2.hmm,c_000000076993_37,c_000000076993:38685-41159,2.20e-11,0.0,0.0,1.5276207192725776e-05,0.0,0.0,0.0,0.0,0.0,0.0005515008751629513,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_2.hmm,c_000000037788_38,c_000000037788:24411-25766,5.00e-11,0.00014537778598354615,0.0,0.00015276207192725777,0.0,0.0,0.0,0.0,8.238772818311166e-05,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_2.hmm,c_000000092839_432,c_000000092839:363586-365415,7.60e-11,0.0,0.0,4.5828621578177325e-05,0.0,0.00033630854290960703,3.400324254920949e-05,0.0,0.00028835704864089084,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0011600120641254669
RM_Type_IIG__Type_IIG_5.hmm,c_000000004513_7,c_000000004513:9193-12258,7.20e-174,0.0,0.0,1.5276207192725776e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000070585_10,c_000000070585:7563-10892,2.40e-49,0.0,0.0,0.0007027055308653857,0.0,0.0,0.00017001621274604747,0.0,4.119386409155583e-05,6.893760939536892e-05,0.0,0.0002500060938985388,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000070585_10,c_000000070585:7563-10892,3.20e-28,0.0,0.0,0.0007027055308653857,0.0,0.0,0.00017001621274604747,0.0,4.119386409155583e-05,6.893760939536892e-05,0.0,0.0002500060938985388,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000070618_44,c_000000070618:36181-39228,3.00e-53,0.0002907555719670923,0.0,9.165724315635465e-05,0.0,0.0,0.00013601297019683796,0.0,0.0001235815922746675,0.00020681282818610673,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000070618_44,c_000000070618:36181-39228,8.60e-20,0.0002907555719670923,0.0,9.165724315635465e-05,0.0,0.0,0.00013601297019683796,0.0,0.0001235815922746675,0.00020681282818610673,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000000762_6,c_000000000762:4884-7982,2.30e-49,7.268889299177308e-05,0.0,0.00035899086902905575,0.0,0.0,0.00017001621274604747,0.0,8.238772818311166e-05,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000000762_6,c_000000000762:4884-7982,1.30e-22,7.268889299177308e-05,0.0,0.00035899086902905575,0.0,0.0,0.00017001621274604747,0.0,8.238772818311166e-05,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000069296_5,c_000000069296:5787-8885,2.30e-49,0.00014537778598354615,0.0,0.0007027055308653857,0.0002314236255750877,0.0,0.0009520907913778659,0.0,0.0,0.0006893760939536891,0.0,0.0001875045704239041,0.0,0.0,0.0011600120641254669
RM_Type_IIG__Type_IIG_5.hmm,c_000000069296_5,c_000000069296:5787-8885,1.30e-22,0.00014537778598354615,0.0,0.0007027055308653857,0.0002314236255750877,0.0,0.0009520907913778659,0.0,0.0,0.0006893760939536891,0.0,0.0001875045704239041,0.0,0.0,0.0011600120641254669
RM_Type_IIG__Type_IIG_5.hmm,c_000000066911_9,c_000000066911:7786-11058,2.30e-48,0.0,0.0,0.00019859069350543508,0.0,0.0,0.0008840843062794468,0.0,4.119386409155583e-05,0.00034468804697684456,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000066911_9,c_000000066911:7786-11058,3.10e-23,0.0,0.0,0.00019859069350543508,0.0,0.0,0.0008840843062794468,0.0,4.119386409155583e-05,0.00034468804697684456,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000070594_11,c_000000070594:9057-12188,2.30e-47,0.0,0.0,9.165724315635465e-05,0.0,0.0,0.0009180875488286563,0.0,0.0,0.00010340641409305336,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000070594_11,c_000000070594:9057-12188,5.20e-21,0.0,0.0,9.165724315635465e-05,0.0,0.0,0.0009180875488286563,0.0,0.0,0.00010340641409305336,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000004513_6,c_000000004513:8118-9227,8.80e-68,0.0,0.0,2.2914310789088663e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000070596_13,c_000000070596:11540-15271,7.80e-48,0.0,0.0,0.0001222096575418062,0.0,0.0,0.0004080389105905139,0.0,4.119386409155583e-05,0.0012408769691166404,0.0,0.0,0.0,0.0009035300920697165,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000068382_8,c_000000068382:5896-8988,8.00e-43,0.0,0.0,9.929534675271754e-05,0.0,0.0,0.0009520907913778659,0.0,0.0,3.446880469768446e-05,0.0,0.0001875045704239041,0.001189513251177618,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000080664_2,c_000000080664:2131-5223,8.00e-43,0.0,0.0,6.11048287709031e-05,0.0,0.0,0.00013601297019683796,0.0,0.0,0.00010340641409305336,0.0,0.0001875045704239041,0.001189513251177618,0.0009035300920697165,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000068382_9,c_000000068382:8985-10877,9.60e-11,0.0,0.0,9.165724315635465e-05,0.0,0.0,0.0010200972764762848,0.0,0.0,0.00010340641409305336,0.0,0.0001250030469492694,0.001189513251177618,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000080664_1,c_000000080664:242-2134,9.60e-11,0.0,0.0,4.5828621578177325e-05,0.0,0.0,0.00017001621274604747,0.0,0.0,3.446880469768446e-05,0.0,0.0001250030469492694,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000076993_53,c_000000076993:55969-57855,2.30e-11,0.0,0.0,4.5828621578177325e-05,0.0,0.0,6.800648509841898e-05,0.0,4.119386409155583e-05,0.00034468804697684456,0.0,0.0,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000069289_6,c_000000069289:5750-9322,8.80e-20,0.0,0.0,0.0003819051798181444,0.0,0.0,0.0015981523998128463,0.0,0.0,0.00017234402348842228,0.0,0.0001875045704239041,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000074068_5,c_000000074068:4852-7533,1.00e-13,0.0,0.0,0.0003131622474508784,0.0,0.0,0.00023802269784446646,0.0,4.119386409155583e-05,0.0004480944610698979,0.0018568033273915628,0.0,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000077741_33,c_000000077741:45638-47260,3.40e-20,0.0,0.0,0.0003742670762217815,0.0,0.0,0.00023802269784446646,0.0,0.0,0.000379156851674529,0.0,0.0003125076173731735,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000077741_34,c_000000077741:47199-49049,1.40e-16,0.0,0.0,0.00035135276543269285,0.0,0.0,0.0002720259403936759,0.0,0.0,0.00041362565637221346,0.0,0.0003125076173731735,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000087484_6,c_000000087484:1989-2585,8.90e-17,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.00017001621274604747,0.0,4.119386409155583e-05,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_IIG__Type_IIG_5.hmm,c_000000087484_5,c_000000087484:1266-1802,8.20e-14,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.00013601297019683796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_38.hmm,c_000000072892_8,c_000000072892:6005-7246,5.30e-12,0.0,0.0,3.819051798181444e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,6.893760939536892e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_38.hmm,c_000000010587_12,c_000000010587:7987-9213,6.40e-14,0.0,0.0,0.00030552414385451554,0.0,0.0,0.0006120583658857709,0.0,0.0,0.0007238448986513735,0.0,0.000812519805170251,0.002379026502355236,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_38.hmm,c_000000068209_2,c_000000068209:1236-2117,2.50e-15,0.00043613335795063843,0.0010633471332161287,1.5276207192725776e-05,0.0004628472511501754,0.0,0.00010200972764762848,0.0,0.0006179079613733375,0.0,0.0,0.0,0.0,0.0009035300920697165,0.0
RM_Type_II__Type_II_MTases_FAM_38.hmm,c_000000081720_39,c_000000081720:20386-21528,3.00e-15,0.0011630222878683692,0.0021266942664322575,0.00023678121148724954,0.0006942708767252631,0.001008925628728821,0.0009180875488286563,0.0007804055767782515,0.0026364073018595733,0.0002757504375814757,0.0018568033273915628,0.0001875045704239041,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_38.hmm,c_000000081721_141,c_000000081721:72926-73627,2.60e-15,0.00014537778598354615,0.0,3.819051798181444e-05,0.0,0.0,0.00023802269784446646,0.0,8.238772818311166e-05,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0011600120641254669
RM_Type_II__Type_II_MTases_FAM_38.hmm,c_000000081719_42,c_000000081719:21531-22673,3.00e-15,0.0023260445757367384,0.0017722452220268815,0.0004888386301672248,0.0006942708767252631,0.002017851257457642,0.0011561102466731228,0.00039020278838912577,0.004242968001430251,0.000758313703349058,0.0,0.0003125076173731735,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_38.hmm,c_000000068212_9,c_000000068212:4294-5490,6.10e-15,0.00014537778598354615,0.0,4.5828621578177325e-05,0.0004628472511501754,0.0006726170858192141,3.400324254920949e-05,0.0,0.0006591018254648933,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM_Type_II__Type_II_MTases_FAM_38.hmm,c_000000004842_37,c_000000004842:21050-21664,5.90e-14,0.0,0.0,7.638103596362888e-06,0.0,0.0,6.800648509841898e-05,0.0,4.119386409155583e-05,0.0,0.0,0.0,0.0,0.0,0.0
