contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
contig_102752	17467	NA	50549.66517872817	34.55413589435662	medium	8.85247539591347	10	DTR_313605	57.08	13.87	20.61582252306057	52.22839484613447	6	1.01
contig_102785	3434	NA	62324.90162477668	5.509836213900811	low	10.0451710045171	3	GCA_012955185.1	38.94	75.18	4.73	7.86	1	1.0
contig_102835	14832	NA	44266.48174636401	33.50616406558735	medium	7.03932723083913	846	GCA_012950575.1	47.57	37.21	21.023792834008	38.9287241578857	5	1.0
contig_102841	6993	NA	147186.48416729528	4.751115592958663	low	25.4390035413359	13	3300037313|Ga0395908_0000125	37.6	14.73	6.605703924954209	14.168343099129265	3	1.0
contig_102877	21214	NA	42087.73600597887	50.404231762398425	high	3.97760912858604	3	DTR_891150	28.78	59.45	30.27	49.5	1	1.0
contig_102896	20150	NA	58531.00619100549	34.42619785869403	medium	7.58056493993685	4	DTR_891439	72.08	12.51	26.151411803002418	50.86853080799048	6	1.0
contig_102911	30688	NA	183634.58127104957	16.711449329199976	low	23.4841469330158	13	GCA_902985825.1	48.63	5.06	13.788633960883535	19.309382813615652	7	1.0
contig_102918	8683	NA	59124.11704894845	14.686054411284323	high	3.03339555972337	227	GCA_012948075.1	64.72	38.62	10.605829307568436	22.933317230273754	2	1.0
contig_102927	3933	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_102928	4230	NA	29940.0	14.128256513026052	low	19.6393904741643	1	DTR_291818	50.0	6.4	NA	NA	0	1.0
contig_102929	4207	NA	132647.11275789473	3.171572989815877	low	19.6393904741643	3	DTR_891579	50.7	6.12	NA	NA	0	1.0
contig_102930	5655	1365	203396.5156408857	0.6711029418075316	medium	8.30341430665155	10	DTR_890093	49.56	48.82	0.13	0.78	1	1.0
contig_102931	8534	1721	204438.75132552383	0.8418169201491968	medium	7.03932723083913	24	DTR_890093	51.32	33.62	0.17	0.98	1	1.0
contig_102967	19595	NA	307827.0235613516	6.365587976422288	medium	9.52095613801761	3	3300025141|Ga0209756_1000004	42.6	20.39	1.55	2.05	1	1.13
contig_102998	3255	NA	58062.73613042974	5.606005188401907	high	4.94487136652188	83	DTR_313196	84.3	24.78	2.27	8.56	1	1.0
contig_103001	6681	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	2.63
contig_103019	32625	NA	30878.02799316493	100.0	high	4.0636725851998	3	DTR_890370	61.52	45.9	62.78330539622283	98.34480925586799	11	1.0
contig_103022	3954	NA	45705.08258427855	8.651116629554195	medium	5.78034682080925	21	DTR_113453	33.8	79.26	2.7087083753784054	12.3865893037336	2	1.0
contig_103025	3922	NA	401422.68739381584	0.9770249971328404	medium	9.04973946797384	3	3300032295|Ga0335302_1019300	36.5	44.2	0.66	1.11	1	1.01
contig_103048	6368	NA	65694.67966479149	9.693326815037164	medium	8.89537258399073	4	GCA_012955245.1	42.78	49.35	8.78	14.580000000000002	1	1.0
contig_103057	3252	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_103108	11682	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	9.82
contig_103117	13769	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_103119	10371	NA	66223.55167117465	15.660591644942265	medium	7.2083649230396	490	DTR_031986	63.05	19.88	7.77	28.98	1	1.0
contig_103145	12834	NA	52814.53206148665	24.300130094987235	low	20.3878139483986	25	DTR_287822	49.92	10.89	14.98769894142353	27.060833861113625	3	1.0
contig_103162	4711	NA	63661.99999999999	7.400018849549182	low	13.1821249631444	1	DTR_342498	39.4	35.74	NA	NA	0	1.0
contig_103163	8441	NA	51073.21408429235	16.527254356987967	low	21.411395899756	9	DTR_273391	59.2	2.56	12.04	19.7	1	1.0
contig_103171	10116	NA	54205.117525611095	18.66244454727055	high	3.12771212256029	14	DTR_888969	69.73	36.16	14.071537775768476	24.129973930073525	7	1.0
contig_103192	12945	NA	114758.74300026365	11.280186294799568	low	21.9565771667288	4	DTR_888574	56.8	4.65	18.47	30.209999999999997	1	1.0
contig_103203	6639	NA	61863.68284145345	10.731659828618152	medium	6.24206248412497	16	GCA_012955275.1	61.89	40.4	3.94	15.47	1	1.0
contig_103213	2604	NA	225011.1515986534	1.1572759756568367	low	14.7807123818755	26	DTR_128961	33.9	46.42	0.48	1.6800000000000002	1	1.04
contig_103214	13845	NA	191392.11802259812	7.233840214028714	low	13.7527995520717	15	3300025879|Ga0209555_10000008	63.44	17.45	6.81257176093729	8.683593633569753	4	1.05
contig_103215	857	NA	NA	NA	NA	NA	0	NA	NA	NA	0.07	0.67	1	1.0
contig_103235	8324	NA	79153.2523314371	10.51630824358935	low	20.6566983698812	4	GCA_002582455.1	35.7	13.17	NA	NA	0	1.01
contig_103251	6218	NA	36563.863327400766	17.005861618950597	high	1.52052044383269	10	GCA_002584195.1	86.25	92.51	6.214449020150139	18.656479483287022	5	1.0
contig_103264	8857	NA	114451.0	7.738682929812758	high	4.93210735010565	1	DTR_227382	52.65	43.36	NA	NA	0	1.0
contig_103316	4757	NA	1142569.7759053423	0.41634218761219005	low	25.7423874966316	8	GCA_002966385.1	37.5	15.33	0.37	1.3399999999999999	1	1.0
contig_103358	3338	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_103371	4917	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_103373	7571	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_103384	16049	NA	13389.0	100.0	low	26.8672114679771	1	GCA_003441075.1	39.6	7.42	7.4399263970578735	11.104575824539342	5	1.0
contig_103440	66455	NA	178818.1875978748	37.16344567222858	low	12.2561147132961	122	DTR_232437	44.32	20.38	33.97918908022611	51.76028264780552	32	1.0
contig_103465	3709	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.57
contig_103499	7273	NA	54107.89685269279	13.441660872165361	high	4.90281702200531	4	DTR_892205	65.85	40.05	5.582272379495027	21.01581484315226	2	1.0
contig_103500	15590	NA	54116.497631564205	28.808220565454544	medium	7.01038529458646	8	GCA_009806835.1	52.29	33.96	21.880518921655487	37.002376914314645	3	1.0
contig_103501	6074	NA	53652.677743335815	11.320963380535932	high	3.23916066236885	17	GCA_012951795.1	68.97	64.12	5.469686363529622	11.535086592658265	5	1.0
contig_103548	18337	NA	37208.99543477508	49.28109395520649	high	2.71302515474779	35	DTR_269468	76.6	43.32	25.076977284181762	50.63652436194555	5	1.0
contig_10359	3294	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_103626	24133	NA	56311.144332672775	42.856525623823245	medium	7.57869005803917	10	DTR_230589	51.0	28.24	28.87791280748313	60.99946678775756	3	1.0
contig_103659	8537	NA	58054.33720020526	14.705188986241353	high	3.51578106272473	38	DTR_891092	72.86	39.97	10.480058115253515	20.64900891033579	5	1.0
contig_103716	7898	NA	50739.43416830888	15.565802278758909	high	2.64972286061917	10	GCA_002620005.1	72.3	58.15	10.319694189602446	19.74302752293578	2	1.02
contig_103746	34819	NA	53431.24991097978	65.16598443422323	high	2.71302515474779	26	GCA_000911675.1	74.58	47.01	45.94206683734722	92.62855745934218	20	1.0
contig_103771	60001	NA	64616.47371495651	92.85712535890335	high	2.80551446416831	27	DTR_288118	73.18	44.26	57.64962639627266	92.37993209149573	21	1.0
contig_103787	6061	NA	61291.733535967585	9.888772352055025	low	23.3876629889669	3	DTR_889165	25.5	33.48	NA	NA	0	1.0
contig_103788	9914	NA	59156.54967433424	16.758921969888494	low	17.1008155064413	3	GCA_012936035.1	76.2	7.49	4.323694808192166	9.699996269352274	5	1.0
contig_103789	3614	NA	NA	NA	NA	NA	0	NA	NA	NA	1.61	2.3	1	1.0
contig_103821	3603	NA	62742.765525601666	5.74249472400101	high	3.75349832629095	7	DTR_890409	72.9	26.76	2.51	9.47	1	1.0
contig_103826	3309	NA	102914.0	3.215305983636823	high	1.25735954808583	1	DTR_890856	99.83	65.17	NA	NA	0	1.01
contig_103842	3880	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_103861	31227	NA	46773.24741335365	66.7625228670455	low	14.1695212703127	39	GCA_001500535.1	53.96	9.2	34.21954049591895	96.03593164463716	6	1.0
contig_103862	20673	NA	47335.917490400025	43.67296779278144	low	10.8174014826375	33	DTR_889779	48.7	13.83	31.88352730539371	50.644556839314994	5	1.01
contig_103863	3234	NA	41121.868627450975	7.864428606829257	medium	6.29946185501741	6	DTR_891284	82.0	10.92	NA	NA	0	1.0
contig_103864	5181	NA	68314.90699950034	7.583996271908698	low	11.9081075052972	6	GCA_000910515.1	53.37	20.75	4.12	14.39	1	1.0
contig_103865	7826	NA	43179.70482560569	18.12425543807599	low	17.6045073650536	44	DTR_287861	63.0	9.1	6.48846889952153	23.455167464114837	2	1.0
contig_103866	18882	NA	48002.04819933843	39.33582150825855	low	10.8174014826375	40	DTR_889779	49.11	14.41	17.258729990940605	53.966430565024844	4	1.0
contig_103867	3743	NA	45692.8173591973	8.19165946931173	low	10.0351978014638	15	DTR_891467	40.85	45.53	3.939275549805951	11.745407503234151	2	1.01
contig_103868	13655	NA	43099.50556281242	31.682498027963355	low	20.3878139483986	56	DTR_255981	47.65	10.98	14.63	44.52	1	1.0
contig_103869	9356	NA	59998.737851701575	15.593661358552499	high	2.6655998171115	53	GCA_012955285.1	69.39	43.34	10.382370103433965	22.926075760520693	3	1.0
contig_103877	14334	NA	68430.37716704783	20.946837637630964	low	25.1029277801869	63	DTR_246160	46.1	7.22	8.0	41.75	1	1.0
contig_103889	14397	NA	178359.40903232654	8.071903847467128	high	4.73066107956112	107	GCA_000907775.1	59.68	27.55	6.577732515624427	16.170768965915553	8	1.0
contig_103930	24704	NA	63866.18237547893	38.68087786234263	high	3.39357354648824	3	DTR_232568	58.19	60.18	19.583196520987677	40.266037756327684	14	1.0
contig_103938	11659	NA	395587.0	2.9472657089338123	low	26.2150433075829	1	DTR_236565	41.4	3.88	4.279792746113991	8.762913745809204	3	1.0
contig_103950	12083	NA	57157.15237658664	21.13996148791621	medium	8.54613302114583	40	GCA_012935845.1	44.64	38.12	14.369873949579832	33.77386554621849	2	1.0
contig_103951	56648	NA	57857.97714574661	97.90871163245367	high	2.41663049759609	65	DTR_269499	70.31	40.95	73.30953612882789	99.99999999999999	24	1.0
contig_103974	77641	NA	86974.97137126309	89.26820989521237	high	2.31851246252856	10	DTR_889632	67.25	28.01	57.22598651262369	87.59464341104335	5	1.0
contig_103977	6774	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_103989	3066	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_104025	58885	NA	138544.0	42.50274281094815	medium	8.86629837842375	1	DTR_629829	48.38	33.88	32.22267496034781	86.21842448636409	3	1.0
contig_104030	3108	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	3.51
contig_104047	5599	NA	163847.2907821523	3.4172063347964086	low	13.9757982883961	11	GCA_015645005.1	41.51	29.35	2.4415843270868827	3.6140431572969907	3	1.0
contig_104065	5371	NA	60378.34201811933	8.89557384399224	high	3.50076971321056	5	GCA_012954955.1	84.15	30.33	6.666217616580311	13.32720207253886	2	1.0
contig_104068	9311	NA	NA	NA	NA	NA	0	NA	NA	NA	6.83	26.96	1	1.0
contig_104074	3285	NA	61384.99206921413	5.351470920279709	low	19.4474773902474	2	GCA_012955205.1	35.3	26.17	4.53	7.519999999999999	1	1.0
contig_104098	7776	NA	54275.504566400195	14.326905041457342	high	2.5163996128616	12	GCA_012937775.1	67.51	53.29	8.878529596977332	22.699666246851386	3	1.0
contig_104180	12266	NA	20829.93606461023	58.88640254081127	low	23.5973739108457	15	156327	46.8	7.94	NA	NA	0	1.0
contig_104195	8770	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.02
contig_104207	19467	NA	64091.734161925146	30.37365153955332	high	2.48125772505169	30	GCA_012943935.1	65.55	71.55	26.394165892805223	49.526294521739835	10	1.0
contig_104208	8699	NA	63698.17071520969	13.656593120849033	high	4.01951099036799	35	GCA_012943935.1	60.34	57.7	5.421799544419135	15.82510250569476	2	1.0
contig_104226	4392	NA	54356.59646385856	8.079976094382989	low	11.1328258931633	4	DTR_202290	52.1	25.03	NA	NA	0	1.17
contig_104241	9782	NA	33721.861725087445	29.00788835369271	high	2.6655998171115	11	DTR_292684	68.01	45.67	14.730853658536585	29.890243902439025	2	1.0
contig_104244	5770	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.1
contig_104260	74001	NA	181774.9405842621	40.71023198365272	medium	5.36852754066194	83	GCA_015645005.1	49.05	20.06	40.2942056603458	57.17460967734315	33	1.0
contig_104292	7939	NA	379015.6870726148	2.094636256699049	low	13.4916850450021	7	GCA_002826725.1	25.29	39.04	0.5863425285452633	6.248122710533494	3	1.0
contig_104314	49454	NA	7962.400751388342	100.0	medium	9.62499348009988	38	DTR_296034	28.0	16.11	26.188002583178758	32.636930121393306	3	1.08
contig_104322	12572	NA	40864.17969203808	30.765330650818157	high	3.81576191473562	23	DTR_288355	61.23	42.81	15.187887945512017	33.695153582745185	5	1.0
contig_104323	12174	NA	41018.59020767142	29.679225781200014	medium	7.71885786005648	21	DTR_577204	49.53	29.58	17.01215083768618	35.19898244217639	4	1.0
contig_104363	13682	NA	191608.47666423916	7.1406026696696445	medium	8.47654632777342	2	3300025879|Ga0209555_10000008	46.63	33.26	3.251847672778561	27.28406205923837	2	1.0
contig_104365	3303	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_104375	3527	NA	168296.1437709551	2.095710526083187	low	19.4362889019378	14	GCA_015645005.1	36.8	17.94	1.659673275362319	2.4301882898550726	3	1.0
contig_104417	3249	NA	43023.652633311685	7.5516600779832785	low	14.8448260270765	36	DTR_889736	41.6	32.0	1.7772434017595307	9.707595307917888	2	1.0
contig_104418	3932	NA	39859.67825216069	9.864605467021944	low	14.6911520575663	27	DTR_270936	36.06	37.04	5.5778728070175445	11.989923245614035	2	1.0
contig_104423	6555	NA	40986.04714994125	15.993247594771763	high	3.78771195771856	26	GCA_006516915.1	77.6	38.89	14.06	16.84	1	1.0
contig_104466	21062	NA	184402.31257880133	11.421765652206503	low	12.5893824485374	87	GCA_001470935.1	45.94	15.49	9.261803622698329	17.67727801173848	4	1.0
contig_104474	17510	NA	40382.97431739149	43.35985720709798	low	14.070325722773	38	GCA_001500535.1	77.3	7.65	29.100637869916778	37.81509133506561	6	1.01
contig_104483	4251	NA	61849.10416709837	6.873179583191745	low	19.4362889019378	7	DTR_274730	33.0	22.36	3.8092777070881363	7.631100883138065	3	1.0
contig_104491	146666	NA	165485.0115394399	88.62796614365598	high	4.29143910316024	20	GCA_020474765.1	56.68	16.02	70.36895313964455	92.26238780634174	54	1.0
contig_104492	6545	NA	154361.30989062236	4.240052124873563	low	11.9081075052972	25	DTR_047934	56.7	18.65	NA	NA	0	1.0
contig_104522	3239	NA	66378.16470696346	4.879616684641794	low	13.5571486856677	29	DTR_162116	32.9	54.19	1.94	10.54	1	1.0
contig_104530	9508	5394	147639.36381996327	3.6534971842452784	medium	5.99137900149934	74	GCA_020474765.1	52.69	29.74	2.3489348183726335	4.007377796267231	3	1.0
contig_104537	121519	NA	758971.544998811	16.01100868678685	medium	9.62499348009988	27	3300020704|Ga0214250_1000002	31.84	13.55	57.66917038580081	80.92276205338443	29	1.05
contig_104546	10093	NA	39323.639867748105	25.666494846215727	low	12.3818071879646	56	DTR_577204	47.16	19.69	10.72276431956788	29.93915597007493	3	1.0
contig_104548	5766	NA	26724.583038869256	21.57564064372383	low	19.6393904741643	2	GCA_003502065.1	50.0	7.08	8.21	14.89	1	1.0
contig_104605	11986	NA	32197.572084780837	37.226409396457406	medium	9.48837978822797	8	DTR_199793	45.81	23.11	13.72235526594745	36.40099267922324	8	1.0
contig_104618	14776	NA	77214.28000186637	19.136356642376054	medium	8.47654632777342	5	DTR_892822	47.03	32.88	11.031691487725444	38.25528227127734	3	1.0
contig_104632	7725	NA	36551.1162707286	21.13478544070198	medium	9.64299623523303	15	DTR_316488	73.3	15.47	12.302872456821529	19.080400208540013	7	1.0
contig_104676	2657	NA	184439.28065924314	1.4405824998357502	high	3.76866434439809	85	GCA_020474765.1	77.3	36.81	1.6880373831775703	2.8002803738317756	2	1.0
contig_104688	2852	NA	111817.87940110912	2.5505760038333465	high	3.19324426796831	70	GCA_000905255.1	70.4	49.7	NA	NA	0	1.0
contig_104752	25530	NA	205622.0	12.41598661621811	medium	8.26190467220944	1	GCA_000906035.1	43.26	25.95	9.60753042409839	65.86762377451475	3	1.01
contig_104755	11544	NA	59765.5428917187	19.315477516727405	medium	6.43765355791306	7	DTR_892347	55.5	52.75	8.066666666666666	24.607942497753818	2	1.0
contig_104758	35420	NA	59476.64701972861	59.552785462588474	medium	5.12360649723847	6	DTR_892347	42.67	39.72	49.90937482794573	83.9642927677824	12	1.0
contig_104761	5956	NA	192506.3571788956	3.0939237993398354	low	13.7714063310846	13	3300025652|Ga0208134_1000001	90.43	41.65	0.975395579079609	2.9847131293858498	4	1.0
contig_104782	2031	NA	42212.93750565743	4.811321173106712	high	4.04716205100082	61	DTR_282641	74.39	47.42	2.4192370572207085	5.874005449591281	2	1.0
contig_104815	66935	NA	181231.1017435549	36.933506090314545	medium	5.36852754066194	7	DTR_891506	48.67	18.87	26.120598591549292	46.544982394366194	2	1.1
contig_104818	9463	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.02
contig_104879	2569	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
contig_104886	7433	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_104896	11567	NA	52400.9135989366	22.074042617903395	low	29.1891156069426	49	373173	32.3	8.56	4.910361010830325	14.299819494584836	2	1.0
contig_104898	3290	NA	41015.93023027668	8.021273640580324	medium	7.44864970773602	31	GCA_012938435.1	55.2	27.89	NA	NA	0	1.0
contig_104918	11746	NA	54178.2126115919	21.680301792545368	low	26.9204150716114	15	DTR_066773	40.4	10.04	11.526195208155512	30.803810369907314	3	1.0
contig_104919	2867	NA	101413.54168931404	2.8270386303864745	high	3.80699424524126	34	DTR_313940	67.6	56.16	NA	NA	0	1.0
contig_104931	10293	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.18
contig_104940	3857	NA	40512.105902286814	9.52061097318143	high	4.99964123970491	49	GCA_012945735.1	58.5	35.9	6.422667713327958	9.101019221793186	3	1.0
contig_104983	6687	NA	151458.03868412768	4.41508424253798	low	11.9081075052972	11	3300017917|Ga0192394_117770	53.85	17.85	NA	NA	0	1.0
contig_105015	7730	NA	60679.82239210205	12.738995757189494	medium	6.89081578481685	4	DTR_892946	45.14	48.42	4.91	20.08	1	1.0
contig_105030	48079	NA	60948.57665766022	78.88453289082227	high	3.62635100360268	59	DTR_289513	58.31	43.31	53.749243818973696	80.03067109428886	11	1.0
contig_105033	6673	NA	64463.6194378863	10.351575133676361	high	2.56424396161906	32	DTR_286093	88.11	64.71	6.81165190563789	17.813201464868715	5	1.0
contig_105038	3683	NA	59052.093285357245	6.2368661212442555	medium	5.70526590293573	65	GCA_012943795.1	41.36	73.05	4.537402699414711	10.354706541626355	3	1.0
contig_105039	3570	NA	62632.55759554412	5.699910936183741	high	4.90281702200531	6	GCA_012936165.1	65.39	40.04	NA	NA	0	1.03
contig_105057	14708	NA	60412.7147136717	24.345868365143183	high	3.11526781989464	21	GCA_012955225.1	65.86	33.59	17.969227053140095	38.839001610305964	2	1.0
contig_105058	13805	NA	61351.10744342419	22.501631307520373	high	4.92520462884561	17	GCA_012954955.1	70.98	23.89	14.081070129989781	35.50616637654184	4	1.0
contig_105059	9925	NA	58979.81183148476	16.827791903367537	high	3.51578106272473	197	GCA_012955235.1	75.26	40.22	11.83068017366136	25.59094066570188	2	1.0
contig_105094	5478	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_105120	16457	NA	27399.075643577955	60.0640700952163	low	11.4429041549327	5	DTR_893566	41.16	17.56	6.669265790132643	24.89825339685111	4	1.01
contig_105121	4116	NA	21002.0	19.598133511094183	low	NA	1	3300033124|Ga0364579_10529	21.8	90.28	NA	NA	0	1.0
contig_105122	8128	NA	26726.077107152352	30.412244817720776	low	11.9600418915653	3	DTR_893566	40.92	27.15	1.023404255319149	5.837446808510638	2	1.0
contig_105123	8403	NA	26414.025599880893	31.81264426440887	low	10.1448366309843	4	DTR_889832	38.62	35.57	NA	NA	0	1.01
contig_105124	3559	NA	20712.0	17.183275395905756	low	27.3298538986542	1	3300032311|Ga0335293_10633117	34.3	9.3	0.9	15.58	1	1.06
contig_105127	13358	NA	52833.49492565827	25.28320342766643	medium	7.66980794452869	23	DTR_889301	50.53	42.66	18.3699358130364	35.40054931612128	5	1.0
contig_105132	9591	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
contig_105142	12323	NA	132009.9322143298	9.33490366466708	medium	5.57150768094838	49	GCA_012943555.1	73.04	19.14	5.42509474255053	11.146477479203417	7	1.0
contig_105151	11691	NA	120356.262763937	9.713661534115895	low	27.4561384438116	2	DTR_604254	35.7	10.45	5.21	7.47	1	1.0
contig_105154	5277	NA	55576.32800513066	9.49504976203689	low	11.6380162023316	26	DTR_269463	46.0	30.54	4.838019431784156	14.452288652196069	5	1.0
contig_105193	3521	NA	44004.12552301255	8.001522489428055	low	13.0126738159548	2	GCA_902989015.1	45.7	24.07	NA	NA	0	1.0
contig_105207	23817	NA	57193.21666848955	41.643050325445174	high	2.75049872739579	11	DTR_312833	83.53	55.51	28.201010333621603	70.48625100585978	17	1.0
contig_105208	8085	NA	57960.323892177825	13.949197411388397	low	11.9600418915653	13	GCA_012955205.1	41.08	26.46	9.816279879302549	18.725005759008937	3	1.01
contig_105239	3786	NA	60960.17393949261	6.21061220028322	medium	8.10410146598583	5	GCA_012942805.1	45.0	58.17	5.696656	10.514432	2	1.0
contig_105273	3496	NA	83652.31879739118	4.179202740891658	medium	7.44864970773602	24	DTR_889356	53.44	29.82	4.79	10.68	1	1.0
contig_105274	4182	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
contig_105290	10825	NA	175127.85259850512	6.181198386996268	low	21.411395899756	12	DTR_234638	61.0	5.93	5.217391304347827	6.5036956521739135	2	1.0
contig_105302	17364	NA	60198.848137889036	28.84440572721047	high	2.8861233883944	3	DTR_167227	65.99	42.77	11.540243715243651	48.0308673659454	3	1.0
