gene_callers_id,function,rao_score,source,test_result
2451320,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2449659,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2408622,Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Other chromosome partitioning proteins!!!Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Mitochondrial respiratory chain complex assembly factors>>>Complex-I assembly factors,NaN,KEGG_BRITE,true
2451164,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00061 Fatty acid biosynthesis [PATH:ko00061],NaN,KEGG_BRITE,true
2452210,"Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family (SuhB) (PDB:1AWB)",NaN,COG20_FUNCTION,true
2435805,Histidine biosynthesis,NaN,COG20_PATHWAY,true
2435963,"KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.46  deoxyhypusine synthase",NaN,KEGG_BRITE,true
2515502,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2749795,Energy production and conversion,NaN,COG20_CATEGORY,true
2996252,Tryptophan synthase beta chain (TrpB) (PDB:2DH5),NaN,COG20_FUNCTION,true
2449583,"two-component system, NtrC family, nitrogen regulation response regulator NtrX",NaN,KOfam,true
2450053,Pathway modules; Energy metabolism; Sulfur metabolism,NaN,KEGG_Class,true
2451337,RNA polymerase-binding transcription factor,NaN,KOfam,true
2451327,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2442514,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>General L-amino acid transporter",NaN,KEGG_BRITE,true
2408590,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99992 Structural proteins,NaN,KEGG_BRITE,true
2451373,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2749786,preprotein translocase subunit SecA [EC:7.4.2.8],NaN,KOfam,true
2461570,Ribosomal protein L10 (RplJ) (PDB:5IT8),NaN,COG20_FUNCTION,true
2442359,Homoserine dehydrogenase (ThrA) (PDB:5AVO) (PUBMED:29124164),NaN,COG20_FUNCTION,true
2627950,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2461571,Ribosome 50S subunit,NaN,COG20_PATHWAY,true
2474823,"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine!!!Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine!!!Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine!!!Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine",NaN,KEGG_Module,true
2625686,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2451161,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2625668,Ubiquinone biosynthesis,NaN,COG20_PATHWAY,true
2515427,"Cell cycle control, cell division, chromosome partitioning",NaN,COG20_CATEGORY,true
2435906,Energy production and conversion!!!Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2435804,Imidazoleglycerol phosphate dehydratase HisB (HisB2) (PDB:1RHY),NaN,COG20_FUNCTION,true
2442514,general L-amino acid transport system permease protein,NaN,KOfam,true
2435977,General function prediction only,NaN,COG20_CATEGORY,true
2408604,"UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family (MurC)",NaN,COG20_FUNCTION,true
2451384,tRNA modification,NaN,COG20_PATHWAY,true
2435962,Pathway modules; Amino acid metabolism; Polyamine biosynthesis,NaN,KEGG_Class,true
2450617,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.7  Acting on other nitrogenous compounds as donors>>>1.7.1  With NAD+ or NADP+ as acceptor>>>1.7.1.17  FMN-dependent NADH-azoreductase,NaN,KEGG_BRITE,true
2515469,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2451291,Glycine cleavage!!!Glycine cleavage,NaN,COG20_PATHWAY,true
2452210,Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism,NaN,KEGG_Class,true
2515453,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit,NaN,KEGG_BRITE,true
2461654,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2515507,16S rRNA U1498 N3-methylase RsmE (RsmE) (PDB:1NXZ),NaN,COG20_FUNCTION,true
2451230,General function prediction only,NaN,COG20_CATEGORY,true
2451312,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00983 Drug metabolism - other enzymes [PATH:ko00983]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.5  Carbon-nitrogen ligases with glutamine as amido-N-donor>>>6.3.5.2  GMP synthase (glutamine-hydrolysing)!!!Peptidases and inhibitors>>>Cysteine peptidases>>>Family C26: gamma-glutamyl hydrolase family,NaN,KEGG_BRITE,true
2442414,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03030 DNA replication [PATH:ko03030]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03430 Mismatch repair [PATH:ko03430]!!!KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03440 Homologous recombination [PATH:ko03440]!!!DNA replication proteins>>>Prokaryotic type>>>DNA Replication Initiation Factors>>>Initiation factors (bacterial)!!!DNA repair and recombination proteins>>>Prokaryotic type>>>TLS (translesion DNA synthesis) factors>>>Other SOS response factors!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>MMR (mismatch excision repair)>>>Other MMR factors!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial DNA replication factors>>>Other Mitochondrial DNA replication factors",NaN,KEGG_BRITE,true
2451394,Transcriptional and/or translational regulatory protein YebC/TACO1 (TACO1) (PDB:1KON),NaN,COG20_FUNCTION,true
2408609,Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism!!!Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism,NaN,KEGG_Class,true
2451327,recombination protein RecA,NaN,KOfam,true
2408603,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227],NaN,KOfam,true
2474816,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2625748,N-acetylglutamate kinase (ArgB) (PDB:3S6G),NaN,COG20_FUNCTION,true
2515502,Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Mitochondrial respiratory chain complex assembly factors>>>Complex-IV assembly factors,NaN,KEGG_BRITE,true
2450545,"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component (TauC)",NaN,COG20_FUNCTION,true
2451156,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2461532,Ribonucleotide reductase alpha subunit (NrdA) (PDB:1R1R),NaN,COG20_FUNCTION,true
2451222,"NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)",NaN,COG20_FUNCTION,true
2625704,Permease of the drug/metabolite transporter (DMT) superfamily (RhaT) (PDB:5I20),NaN,COG20_FUNCTION,true
2474800,Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2435798,"FxsA protein affecting phage T7 exclusion by the F plasmid, UPF0716 family (FxsA)",NaN,COG20_FUNCTION,true
2435953,"Tyrosine biosynthesis, chorismate => HPP => tyrosine",NaN,KEGG_Module,true
2408627,serine protease Do [EC:3.4.21.107],NaN,KOfam,true
2461630,"Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Putative polar amino acid transporter",NaN,KEGG_BRITE,true
2435801,"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)",NaN,COG20_FUNCTION,true
2408588,Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla (MlaC) (PDB:2QGU) (PUBMED:19383799),NaN,COG20_FUNCTION,true
2442421,Aminoacyl-tRNA synthetases,NaN,COG20_PATHWAY,true
2538722,Threonine/homoserine/homoserine lactone efflux protein (RhtB),NaN,COG20_FUNCTION,true
2408583,Amino acid transport and metabolism!!!Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2451152,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2451352,Gluconeogenesis,NaN,COG20_PATHWAY,true
2625753,"Uncharacterized membrane protein YdjX, related to fungal oxalate transporter, TVP38/TMEM64 family (TVP38) (PUBMED:20889782)",NaN,COG20_FUNCTION,true
2625733,Aromatic amino acid biosynthesis,NaN,COG20_PATHWAY,true
2515473,Photosynthesis proteins>>>Photosystem and electron transport system>>>F-type ATPase [OT],NaN,KEGG_BRITE,true
2451269,Molybdopterin biosynthesis,NaN,COG20_PATHWAY,true
2749780,Translation factors>>>Eukaryotic type>>>Release factors!!!Translation factors>>>Prokaryotic type>>>Release factors,NaN,KEGG_BRITE,true
2451146,Selenocysteine lyase/Cysteine desulfurase (CsdA) (PDB:4LW2),NaN,COG20_FUNCTION,true
2515435,Nucleoside 2-deoxyribosyltransferase (RCL) (PDB:1F8X),NaN,COG20_FUNCTION,true
2435796,"DNA polymerase III, epsilon subunit or related 3'-5' exonuclease (DnaQ) (PDB:1J53)",NaN,COG20_FUNCTION,true
2461547,Cysteinyl-tRNA synthetase (CysS) (PDB:1LI5),NaN,COG20_FUNCTION,true
2625744,Arginine biosynthesis,NaN,COG20_PATHWAY,true
2442402,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2461589,large subunit ribosomal protein L14,NaN,KOfam,true
2625698,"TRAP-type uncharacterized transport system, fused permease components",NaN,COG20_FUNCTION,true
2435932,"Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component (AceF) (PDB:1B5S)",NaN,COG20_FUNCTION,true
2408624,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2625756,"KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.4  In cyclic amidines>>>3.5.4.13  dCTP deaminase",NaN,KEGG_BRITE,true
2452206,Fructose-bisphosphate aldolase class 1 (Fba1),NaN,COG20_FUNCTION,true
2435808,"Histidine biosynthesis, PRPP => histidine",NaN,KEGG_Module,true
2451164,Biotin carboxyl carrier protein (AccB) (PDB:1A6X),NaN,COG20_FUNCTION,true
2538702,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2515491,Cytochrome c oxidase,NaN,KEGG_Module,true
2435940,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>F-type ATPase [OT],NaN,KEGG_BRITE,true
2515493,Pathway modules; Energy metabolism; ATP synthesis,NaN,KEGG_Class,true
2627961,Pyrroline-5-carboxylate reductase (ProC) (PDB:3GT0) (PUBMED:22125496;26507882),NaN,COG20_FUNCTION,true
2749800,Function unknown,NaN,COG20_CATEGORY,true
2442504,"Mannose-6-phosphate isomerase, cupin superfamily (ManC) (PDB:1IPJ)!!!Mannose-1-phosphate guanylyltransferase (CpsB) (PDB:2QH5)",NaN,COG20_FUNCTION,true
2461536,Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2461655,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00740 Riboflavin metabolism [PATH:ko00740]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.9  riboflavin synthase",NaN,KEGG_BRITE,true
2625685,Function unknown,NaN,COG20_CATEGORY,true
2442388,Defense mechanisms,NaN,COG20_CATEGORY,true
2450603,Serine acetyltransferase (CysE) (PDB:1T3D),NaN,COG20_FUNCTION,true
2451396,"2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]",NaN,KOfam,true
2749783,KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.64  3-demethylubiquinol 3-O-methyltransferase!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.222  2-polyprenyl-6-hydroxyphenol methylase,NaN,KEGG_BRITE,true
2461546,Cysteinyl-tRNA synthetase (CysS) (PDB:1LI5),NaN,COG20_FUNCTION,true
2515443,KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.41  cardiolipin synthase (CMP-forming),NaN,KEGG_BRITE,true
2625735,Shikimate kinase (AroK) (PDB:1E6C),NaN,COG20_FUNCTION,true
2461623,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2451151,uncharacterized protein,NaN,KOfam,true
2442505,"Isoleucine, leucine, valine biosynthesis",NaN,COG20_PATHWAY,true
2451232,amidophosphoribosyltransferase [EC:2.4.2.14],NaN,KOfam,true
2451375,Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors,NaN,KEGG_BRITE,true
2474799,probable rRNA maturation factor,NaN,KOfam,true
2449568,"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00051 Fructose and mannose metabolism [PATH:ko00051]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00562 Inositol phosphate metabolism [PATH:ko00562]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]!!!Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.1  triose-phosphate isomerase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of colorectal cancer cells!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of bladder cancer cells!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of melanoma cells",NaN,KEGG_BRITE,true
2451377,Purine biosynthesis,NaN,COG20_PATHWAY,true
2461617,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2474810,Aminoacyl-tRNA synthetases,NaN,COG20_PATHWAY,true
2515462,tRNA nucleotidyltransferase/poly(A) polymerase (PcnB) (PDB:3WFR),NaN,COG20_FUNCTION,true
2435944,"NAD biosynthesis, aspartate => quinolinate => NAD!!!NAD biosynthesis, tryptophan => quinolinate => NAD",NaN,KEGG_Module,true
2515473,"FoF1-type ATP synthase AtpZ/Atp1/AtpQ subunit, putative Ca2+/Mg2+ transporter (AtpZ) (PUBMED:12917488;23123906)",NaN,COG20_FUNCTION,true
2435817,Purine biosynthesis,NaN,COG20_PATHWAY,true
2408608,cell division protein FtsA,NaN,KOfam,true
2408604,UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8],NaN,KOfam,true
2435972,KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00270 Cysteine and methionine metabolism [PATH:ko00270]!!!Enzymes>>>3. Hydrolases>>>3.13  Acting on carbon-sulfur bonds>>>3.13.2  Thioether and trialkylsulfonium hydrolases>>>3.13.2.1  adenosylhomocysteinase!!!Protein phosphatases and associated proteins>>>Protein serine/threonine phosphatases>>>Phosphoprotein phosphatases (PPPs)>>>Protein phosphatase-1>>>PP1-interacting proteins (PIPs)!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine),NaN,KEGG_BRITE,true
2442412,Phosphopantetheine adenylyltransferase (CoaD) (PDB:3F3M),NaN,COG20_FUNCTION,true
2515507,16S rRNA (uracil1498-N3)-methyltransferase [EC:2.1.1.193],NaN,KOfam,true
2515503,Energy production and conversion,NaN,COG20_CATEGORY,true
2515523,"ABC-type multidrug transport system, ATPase and permease component (MdlB) (PDB:2HYD)",NaN,COG20_FUNCTION,true
880267,"Isoleucine biosynthesis, pyruvate => 2-oxobutanoate!!!Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate",NaN,KEGG_Module,true
2451323,TCA cycle,NaN,COG20_PATHWAY,true
2435964,deoxyhypusine synthase [EC:2.5.1.46],NaN,KOfam,true
2749810,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit,NaN,KEGG_BRITE,true
2749812,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.1  Carboxy-lyases>>>4.1.1.23  orotidine-5'-phosphate decarboxylase,NaN,KEGG_BRITE,true
2435834,"L-ascorbate lactonase UlaG, metallo-beta-lactamase superfamily (UlaG) (PDB:2WYM)",NaN,COG20_FUNCTION,true
2461635,Glycine cleavage,NaN,COG20_PATHWAY,true
2435836,Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2749807,"ABC-type lipopolysaccharide export system, ATPase component (LptB) (PDB:5L75) (PUBMED:12029038)",NaN,COG20_FUNCTION,true
2749785,Pathway modules; Amino acid metabolism; Arginine and proline metabolism,NaN,KEGG_Class,true
2435830,"Cytochrome b6 maturation protein CCB3/Ycf19 and related maturases, YggT family (Ycf19)",NaN,COG20_FUNCTION,true
2461538,phosphoglycolate phosphatase [EC:3.1.3.18],NaN,KOfam,true
2442411,Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family (PpiB) (PDB:4DGD),NaN,COG20_FUNCTION,true
2451388,"Intracellular trafficking, secretion, and vesicular transport",NaN,COG20_CATEGORY,true
2515451,purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4],NaN,KOfam,true
784135,KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09133 Signaling molecules and interaction>>>04080 Neuroactive ligand-receptor interaction [PATH:ko04080]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04214 Apoptosis - fly [PATH:ko04214]!!!Transporters>>>Other transporters>>>Others,NaN,KEGG_BRITE,true
2451339,"KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00480 Glutathione metabolism [PATH:ko00480]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00980 Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00982 Drug metabolism - cytochrome P450 [PATH:ko00982]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00983 Drug metabolism - other enzymes [PATH:ko00983]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.18  glutathione transferase!!!Transporters>>>Other transporters>>>Pores ion channels [TC:1]",NaN,KEGG_BRITE,true
